,math score,reading score,writing score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none
876,81,0.9331341533989953,1.0920985258340217,True,False,False,True,False,False,False,False,True,False,True,True
877,57,-0.6444794702202588,-0.9972424457252319,True,False,True,False,False,False,False,False,False,True,True,True
878,59,0.18188957072316003,0.8135197296261212,False,False,False,True,False,False,False,False,False,True,True,True
879,64,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,True
880,63,-0.4191060954175082,-0.1615060571015305,True,False,True,False,False,True,False,False,False,False,True,False
881,71,0.031640654187992986,0.11707273910636999,False,False,False,False,True,True,False,False,False,False,True,False
882,64,0.25701402899074355,0.1867174381583451,False,True,False,False,False,False,True,False,False,False,False,True
883,55,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,True
884,51,-1.3957240528960941,-0.9972424457252319,False,False,False,False,True,False,False,False,False,False,True,True
885,62,0.48238740379349415,0.8135197296261212,False,False,True,False,False,False,False,False,False,False,True,False
886,93,2.2853744022154987,1.858190215405748,False,False,False,False,True,False,False,False,False,False,True,False
887,54,0.18188957072316003,-0.6490189504653563,True,False,True,False,False,False,True,False,False,False,False,True
888,69,-0.34398163714992464,0.39565153531427044,False,False,False,True,False,False,False,False,True,False,False,True
889,44,-1.3957240528960941,-1.4151106400370825,True,False,False,True,False,False,True,False,False,False,False,True
890,86,1.1585075282017459,1.5796114191978474,False,False,False,False,True,False,False,False,True,False,True,False
891,85,1.6843787360748306,1.1617432248859967,False,False,False,False,True,False,False,False,False,False,True,True
892,50,-1.0675827619988856e-15,0.3260068362622954,False,False,False,False,False,False,False,True,False,False,False,True
893,88,-1.0675827619988856e-15,0.46529623436624556,True,False,False,True,False,False,False,False,False,True,True,False
894,59,-0.5693550119526752,0.047428040054394875,False,False,False,False,True,False,False,False,False,False,True,True
895,32,-2.672839843445014,-2.1115576305568338,False,False,False,False,True,False,False,False,False,True,False,True
896,36,-3.0484621347829317,-2.87764932012856,True,True,False,False,False,False,True,False,False,False,False,True
897,63,0.6326363203286612,0.7438750305741461,False,True,False,False,False,False,False,False,False,True,False,False
898,67,-1.1703506780933435,-0.37044015425745586,True,False,False,True,False,False,False,False,False,False,True,False
899,65,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,False
900,85,1.0833830699341624,1.4403220210938972,True,False,False,True,False,False,False,True,False,False,True,True
901,73,-1.0675827619988856e-15,0.047428040054394875,False,False,True,False,False,False,False,False,False,False,True,True
902,34,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,False,False
903,93,2.2853744022154987,2.2064137106656236,False,False,False,True,False,True,False,False,False,False,False,False
904,67,1.0833830699341624,1.0920985258340217,False,False,False,True,False,False,False,False,False,True,False,True
905,88,0.5575118620610777,0.6045856324701958,True,False,False,True,False,False,False,False,True,False,True,True
906,57,-1.6210974276988446,-1.2061765428811573,True,True,False,False,False,False,True,False,False,False,True,True
907,79,1.0833830699341624,1.5796114191978474,False,False,False,True,False,False,False,False,True,False,True,False
908,67,0.40726294552591064,0.25636213721032025,False,False,True,False,False,True,False,False,False,False,False,True
909,70,-0.4191060954175082,0.11707273910636999,True,False,False,False,True,True,False,False,False,False,True,False
910,50,-2.071844177304346,-1.4151106400370825,True,False,False,True,False,True,False,False,False,False,False,True
911,69,1.0833830699341624,0.9528091277300714,False,False,False,False,False,False,False,False,True,False,True,True
912,52,-0.6444794702202588,-0.1615060571015305,False,False,True,False,False,True,False,False,False,False,True,False
913,47,-0.5693550119526752,-0.1615060571015305,False,False,True,False,False,True,False,False,False,False,False,False
914,46,-1.0675827619988856e-15,-0.9275977466732568,False,True,False,False,False,False,False,False,False,False,False,True
915,68,0.031640654187992986,-0.1615060571015305,False,False,False,False,True,False,False,False,True,False,True,True
916,100,2.2853744022154987,2.2064137106656236,True,False,False,False,True,True,False,False,False,False,True,False
917,44,-1.0675827619988856e-15,-1.136531843829182,False,False,True,False,False,False,True,False,False,False,True,True
918,57,0.5575118620610777,0.8135197296261212,False,False,True,False,False,False,False,False,False,False,True,False
919,91,1.9848765691451646,1.5796114191978474,True,True,False,False,False,False,False,False,True,False,True,False
920,69,0.031640654187992986,-0.09186135804955536,True,False,False,True,False,False,True,False,False,False,False,True
921,35,-1.2454751363609269,-1.5544000381410328,False,False,True,False,False,False,True,False,False,False,False,True
922,72,-0.2688571788823411,-0.1615060571015305,True,False,False,True,False,False,True,False,False,False,True,True
923,54,-0.34398163714992464,-0.2311507561535056,False,True,False,False,False,False,False,False,False,False,False,True
924,74,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,True
925,74,-0.4191060954175082,-0.5793742514133812,True,False,False,False,True,False,False,False,False,True,True,False
926,64,-1.0201017615581764,-1.136531843829182,True,False,False,False,True,False,False,False,False,False,False,True
927,65,-0.6444794702202588,0.1867174381583451,False,False,False,True,False,False,True,False,False,False,False,False
928,46,-1.9967197190367623,-1.693689436244983,True,False,False,False,True,False,False,False,False,False,False,False
929,48,-1.0201017615581764,-1.2061765428811573,False,False,True,False,False,False,False,False,False,True,False,True
930,67,0.33213848725832706,0.11707273910636999,True,False,True,False,False,False,False,False,True,False,False,False
931,62,-0.9449773032905928,-0.440084853309431,True,False,False,True,False,False,False,False,True,False,False,True
932,61,0.10676511245557652,0.3260068362622954,True,False,False,True,False,False,False,False,False,False,False,False
933,70,0.40726294552591064,0.39565153531427044,True,False,True,False,False,True,False,False,False,False,False,False
934,98,1.3087564447369129,1.5099667201458724,True,False,True,False,False,False,False,False,False,False,True,False
935,70,-0.4942305536850917,-0.7186636495173314,True,False,False,True,False,False,False,False,True,False,False,True
936,67,-1.0675827619988856e-15,-1.066887144777207,True,False,False,False,False,False,False,False,False,False,True,True
937,57,-0.8698528450230093,-0.7883083485693065,False,False,False,False,True,False,True,False,False,False,False,True
938,85,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,True,False
939,77,-0.11860826234717407,0.047428040054394875,True,False,False,True,False,False,False,False,False,True,True,False
940,72,-0.2688571788823411,0.25636213721032025,True,False,True,False,False,False,False,True,False,False,False,False
941,78,1.609254277807247,1.9278349144577231,False,False,False,True,False,False,False,True,False,False,True,True
942,81,-0.2688571788823411,-0.30079545520548073,True,False,True,False,False,False,True,False,False,False,True,True
943,61,-0.5693550119526752,-0.509729552361406,True,False,False,False,False,False,False,False,False,True,False,False
944,58,-0.11860826234717407,-0.509729552361406,False,True,False,False,False,False,True,False,False,False,True,True
945,54,-0.6444794702202588,-0.7186636495173314,False,False,True,False,False,False,False,False,False,False,True,True
946,82,0.9331341533989953,0.8135197296261212,True,True,False,False,False,False,True,False,False,False,True,True
947,49,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,False,True
948,49,-1.4708485111636775,-1.136531843829182,True,True,False,False,False,False,False,False,False,True,False,False
949,57,0.40726294552591064,0.3260068362622954,False,False,False,False,True,False,True,False,False,False,False,False
950,94,0.25701402899074355,0.1867174381583451,True,False,False,False,True,False,True,False,False,False,True,True
951,75,0.5575118620610777,1.0224538267820464,False,False,False,True,False,False,False,False,True,False,True,False
952,74,0.33213848725832706,0.25636213721032025,False,False,False,False,True,False,False,False,False,True,False,True
953,58,-1.3205995946285105,-0.9972424457252319,True,False,True,False,False,False,True,False,False,False,True,False
954,62,-0.04348380407959054,0.047428040054394875,False,False,True,False,False,False,False,False,True,False,True,True
955,72,-0.9449773032905928,-0.440084853309431,True,False,False,False,True,False,False,False,False,False,True,True
956,84,1.3087564447369129,0.8831644286780963,True,False,True,False,False,False,False,False,True,False,True,True
957,92,2.2853744022154987,2.2064137106656236,False,False,False,True,False,False,False,True,False,False,True,True
958,45,-0.4942305536850917,-0.6490189504653563,False,False,False,True,False,False,True,False,False,False,True,True
959,75,-1.0675827619988856e-15,0.1867174381583451,True,False,True,False,False,False,True,False,False,False,True,True
960,56,-0.8698528450230093,-0.30079545520548073,False,False,False,False,False,False,False,False,True,False,True,True
961,48,-1.1703506780933435,-1.066887144777207,False,False,False,True,False,False,False,False,False,True,False,True
962,100,2.2853744022154987,2.2064137106656236,False,False,False,False,True,False,False,False,False,False,True,True
963,65,0.48238740379349415,0.46529623436624556,False,False,True,False,False,False,False,False,False,True,False,False
964,72,-0.9449773032905928,-0.7186636495173314,True,False,False,True,False,False,False,False,True,False,True,True
965,62,0.031640654187992986,0.25636213721032025,False,False,False,True,False,False,False,False,True,False,True,True
966,66,-0.11860826234717407,-0.30079545520548073,True,False,False,False,False,False,False,False,False,True,True,False
967,63,-0.4942305536850917,-0.5793742514133812,True,False,True,False,False,False,False,False,True,False,True,True
968,68,0.48238740379349415,-0.09186135804955536,False,False,False,False,True,False,False,False,False,False,True,True
969,75,1.0833830699341624,0.8135197296261212,False,True,False,False,False,True,False,False,False,False,True,True
970,89,2.2853744022154987,2.2064137106656236,False,False,False,True,False,True,False,False,False,False,True,True
971,78,0.18188957072316003,0.047428040054394875,True,False,True,False,False,False,False,False,False,True,True,False
972,53,-1.4708485111636775,-0.5793742514133812,False,False,False,False,False,False,True,False,False,False,False,False
973,49,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,False,True
974,54,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,True,True
975,64,0.9331341533989953,0.6045856324701958,False,False,True,False,False,False,False,False,True,False,True,False
976,60,-0.5693550119526752,-0.5793742514133812,True,True,False,False,False,False,False,False,True,False,False,False
977,62,-0.34398163714992464,-0.7186636495173314,True,False,True,False,False,False,False,False,False,False,True,True
978,55,-1.0675827619988856e-15,-1.4151106400370825,True,False,False,True,False,False,True,False,False,False,True,False
979,91,1.9097521108775812,1.788545516353773,False,False,True,False,False,False,False,False,False,False,True,True
980,8,-3.4240844261208494,-3.1562281163364605,False,True,False,False,False,False,True,False,False,False,False,True
981,81,0.6326363203286612,0.6742303315221709,True,False,False,True,False,False,False,False,False,True,True,True
982,79,1.1585075282017459,1.231387923937972,True,True,False,False,False,False,False,False,False,True,True,False
983,78,1.3087564447369129,1.5796114191978474,False,False,False,False,False,False,False,False,True,False,True,False
984,74,0.40726294552591064,0.9528091277300714,False,False,True,False,False,False,False,False,False,True,True,True
985,57,-1.0675827619988856e-15,-0.9972424457252319,True,False,False,False,False,False,True,False,False,False,True,True
986,40,-1.0675827619988856e-15,0.047428040054394875,False,False,True,False,False,False,False,False,False,False,True,True
987,81,0.40726294552591064,0.5349409334182207,True,False,False,False,True,False,False,False,False,True,True,False
988,44,-1.8464708025015952,-1.624044737193008,False,False,False,False,False,False,False,False,False,True,False,True
989,67,1.2336319864693295,1.0224538267820464,False,False,False,True,False,False,False,False,True,False,False,False
990,86,0.8580096951314118,0.46529623436624556,True,False,False,False,True,False,True,False,False,False,False,False
991,65,0.9331341533989953,0.6742303315221709,False,True,False,False,False,False,False,False,False,True,True,False
992,55,0.48238740379349415,0.5349409334182207,False,False,False,True,False,False,False,False,False,False,False,True
993,62,0.18188957072316003,0.39565153531427044,False,False,False,True,False,True,False,False,False,False,False,True
994,63,-0.4942305536850917,-0.440084853309431,True,False,False,False,False,False,True,False,False,False,True,True
995,88,-1.0675827619988856e-15,1.858190215405748,False,False,False,False,True,False,False,True,False,False,True,False
996,62,-1.0952262198257599,-0.9275977466732568,True,False,True,False,False,False,True,False,False,False,False,True
997,59,0.10676511245557652,-0.2311507561535056,False,False,True,False,False,False,True,False,False,False,False,False
998,68,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,False
999,77,1.2336319864693295,1.231387923937972,False,False,False,True,False,False,False,False,True,False,False,True
